4.38800000000029,100.0
4.830400000000153,100.0
4.516000000000314,100.0
4.4800000000002616,100.0
4.784800000000277,100.0
4.28640000000015,100.0
4.118400000000184,100.0
4.692000000000146,100.0
4.308000000000196,100.0
4.48160000000015,100.0
4.882400000000338,100.0
4.479200000000204,100.0
4.682400000000174,100.0
4.7688000000002235,100.0
4.608800000000163,100.0
4.345600000000184,100.0
4.457600000000213,100.0
5.0136000000002205,100.0
4.950400000000254,100.0
4.308800000000223,100.0
4.43920000000025,100.0
4.605600000000209,100.0
4.314400000000194,100.0
4.856000000000254,100.0
4.404800000000256,100.0
4.532800000000215,100.0
4.982400000000216,100.0
4.903200000000153,100.0
4.544800000000256,100.0
4.680000000000119,100.0
4.553600000000193,100.0
4.521600000000129,100.0
4.404000000000188,100.0
4.641600000000156,100.0
4.447200000000254,100.0
4.924000000000316,100.0
4.308800000000216,100.0
4.400000000000179,100.0
4.27920000000016,100.0
4.6808000000002075,100.0
4.955200000000175,100.0
4.71760000000019,100.0
4.476000000000191,100.0
4.386400000000201,100.0
4.367200000000244,100.0
4.980800000000346,100.0
4.437600000000246,100.0
4.468800000000248,100.0
4.228000000000205,100.0
4.675200000000295,100.0
4.493600000000223,100.0
4.867200000000204,100.0
4.252000000000196,100.0
4.726400000000195,100.0
4.3728000000002405,100.0
4.30000000000014,100.0
4.481600000000245,100.0
4.340000000000185,100.0
4.336800000000145,100.0
4.1904000000001815,100.0
4.253600000000245,100.0
4.305600000000297,100.0
4.7176000000002425,100.0
4.722400000000185,100.0
4.467200000000163,100.0
4.105600000000198,100.0
4.248800000000208,100.0
4.665600000000222,100.0
4.175200000000237,100.0
4.128333333333553,96.0
4.256000000000249,100.0
4.555200000000223,100.0
4.408000000000133,100.0
4.871200000000198,100.0
4.5088000000002495,100.0
4.505600000000204,100.0
4.586400000000213,100.0
4.268000000000233,100.0
4.823200000000185,100.0
5.5848000000002616,100.0
4.52000000000034,100.0
4.568800000000257,100.0
4.421600000000212,100.0
4.435200000000335,100.0
4.265384615384848,104.0
4.731200000000278,100.0
4.376000000000219,100.0
5.520800000000213,100.0
4.391200000000202,100.0
4.900000000000155,100.0
4.938400000000149,100.0
4.8592000000001905,100.0
4.380800000000212,100.0
4.320000000000193,100.0
4.451200000000173,100.0
5.236000000000305,100.0
4.38480000000024,100.0
4.518400000000228,100.0
4.328000000000217,100.0
4.083200000000173,100.0
