4.445714285714595,84.0
4.8410526315791245,76.0
5.626000000000151,40.0
5.344761904762286,84.0
4.941538461538534,52.0
4.787272727273043,88.0
4.403809523809656,84.0
3.9342857142857235,28.000000000000004
4.228888888888964,36.0
4.851304347826344,92.0
4.776190476190726,84.0
4.483333333333544,72.0
4.626666666666969,72.0
5.121111111111276,72.0
4.584210526316035,76.0
4.505263157894933,76.0
4.355789473684502,76.0
5.0755555555557,72.0
4.677777777778,72.0
5.718750000000247,64.0
4.341052631579191,76.0
4.815454545454799,88.0
4.154000000000252,80.0
4.877272727273055,88.0
4.580000000000258,76.0
4.3463636363639,88.0
4.324705882353166,68.0
5.0580952380955075,84.0
5.118947368421358,76.0
4.967777777778115,72.0
5.010526315789857,76.0
4.500000000000258,72.0
5.082608695652409,92.0
5.73750000000043,64.0
5.250000000000255,88.0
4.755000000000185,80.0
6.059999999999941,52.0
4.946666666666981,72.0
5.168000000000232,80.0
5.2073684210529665,76.0
4.687000000000181,80.0
4.712222222222404,72.0
4.81529411764725,68.0
4.558000000000054,40.0
4.9499999999998945,16.0
4.9892307692311,52.0
4.158000000000042,40.0
4.834736842105586,76.0
5.246666666666944,72.0
4.876923076923034,52.0
4.753636363636598,88.0
3.972499999999997,32.0
5.92190476190519,84.0
5.121904761905054,84.0
4.635000000000211,80.0
5.071428571428604,28.000000000000004
4.9490000000002246,80.0
4.940000000000235,60.0
4.660952380952648,84.0
4.801176470588496,68.0
5.100000000000328,84.0
5.0305882352943625,68.0
5.202222222222476,72.0
5.443809523809814,84.0
4.804761904762192,84.0
5.177777777778074,72.0
5.5878260869569285,92.0
5.5440000000000325,40.0
5.1240000000003905,80.0
5.049333333333609,60.0
4.243529411764909,68.0
4.783000000000091,80.0
